rodada,partida_id,placar,placar_mandante,placar_visitante,status,data_realizacao,edicao.edicao_id,edicao.temporada,edicao.nome_popular,campeonato.campeonato_id,campeonato.nome,campeonato.slug,time_mandante.time_id,time_mandante.nome_popular,time_mandante.sigla,time_mandante.escudo,time_visitante.time_id,time_visitante.nome_popular,time_visitante.sigla,time_visitante.escudo,estadio.estadio_id,estadio.nome_popular,rodada_num,time_mandante.valor,time_visitante.valor
32a-rodada,8374102,1x1,1,1,finalizado,45234,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Atlético-MG,,,,Estádio Municipal Parque do Sabiá,32,6200000,50900000
32a-rodada,84843266,1x0,1,0,finalizado,45235,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Corinthians,,,,Estádio Nabi Abi Chedid,32,31600000,44000000
32a-rodada,73197652,1x0,1,0,finalizado,45235,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Athletico-PR,,,,Arena Barueri,32,68500000,29300000
32a-rodada,36504992,0x1,0,1,finalizado,45235,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Goiás,,,,Estádio Major Antônio Couto Pereira,32,15050000,11050000
32a-rodada,11996109,0x2,0,2,finalizado,45235,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Flamengo,,,,Estádio Governador Plácido Castelo,32,13000000,85300000
32a-rodada,50893753,1x2,1,2,finalizado,45235,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Internacional,,,,Estádio Governador Magalhães Pinto,32,23050000,49550000
32a-rodada,44532261,1x0,1,0,finalizado,45236,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Botafogo,,,,Estádio São Januário,32,23450000,20600000
32a-rodada,21197583,0x0,0,0,finalizado,45237,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Cuiabá,,,,Estádio Urbano Caldeira,32,40800000,8230000
33a-rodada,26571627,0x0,0,0,finalizado,45238,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Fluminense,,,,Estádio Beira-Rio,33,49550000,57200000
33a-rodada,3647954,0x3,0,3,finalizado,45238,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Coritiba,,,,Estádio Raimundo Sampaio,33,6100000,19150000
33a-rodada,47529670,1x0,1,0,finalizado,45239,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Bragantino,,,,Estádio Urbano Caldeira,33,25100000,30900000
33a-rodada,80024587,3x0,3,0,finalizado,45239,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Palmeiras,,,,Estádio Jornalista Mário Filho,33,103000000,83000000
33a-rodada,12516279,1x1,1,1,finalizado,45239,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Atlético-MG,,,,Neo Química Arena ,33,39100000,57900000
33a-rodada,46879497,1x1,1,1,finalizado,45239,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Fortaleza,,,,Ligga Arena,33,28150000,9650000
33a-rodada,48414426,0x1,0,1,finalizado,45239,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,Santos,,,,Estádio Serra Dourada,33,11050000,37000000
33a-rodada,51214347,0x3,0,3,finalizado,45240,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Cuiabá,,,,Arena Fonte Nova,33,27550000,7230000
33a-rodada,58021008,3x4,3,4,finalizado,45240,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Grêmio,,,,Estádio São Januário,33,25300000,25000000
34a-rodada,77279515,1x0,1,0,finalizado,45241,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Cruzeiro,,,,Estádio Durival Britto e Silva,34,19150000,24050000
34a-rodada,65247692,1x1,1,1,finalizado,45241,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Fluminense,,,,Estádio Jornalista Mário Filho,34,94300000,49300000
34a-rodada,97844365,0x0,0,0,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,São Paulo,,,,Estádio Urbano Caldeira,34,40900000,25100000
34a-rodada,33143016,3x0,3,0,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Internacional,,,,Arena Barueri,34,75500000,49500000
34a-rodada,45344719,1x1,1,1,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Athletico-PR,,,,Arena Fonte Nova,34,26850000,27900000
34a-rodada,48055068,2x1,2,1,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,América-MG,,,,Estádio São Januário,34,23450000,7300000
34a-rodada,35621918,0x1,0,1,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Corinthians,,,,Arena do Grêmio,34,31200000,27300000
34a-rodada,72677098,2x1,2,1,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Goiás,,,,Arena MRV,34,51950000,10200000
34a-rodada,13080098,2x1,2,1,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Fortaleza,,,,Arena Pantanal,34,6380000,9350000
34a-rodada,65162738,2x2,2,2,finalizado,45242,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Botafogo,,,,Estádio Nabi Abi Chedid,34,33100000,25800000
30a-rodada,34331599,0x1,0,1,finalizado,45248,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Cruzeiro,,,,Estádio Governador Plácido Castelo,30,13850000,21350000
33a-rodada,94968377,2x2,2,2,finalizado,45252,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Vasco,,,,Estádio Governador Magalhães Pinto,33,24550000,26050000
32a-rodada,91873446,1x0,1,0,finalizado,45253,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,São Paulo,,,,Estádio Jornalista Mário Filho,32,16500000,28600000
29a-rodada,81086661,2x2,2,2,finalizado,45253,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Botafogo,,,,Estádio Governador Plácido Castelo,29,12150000,25800000
30a-rodada,63354299,1x0,1,0,finalizado,45254,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Bragantino,,,,Estádio Jornalista Mário Filho,30,103000000,38900000
35a-rodada,6770795,0x0,0,0,finalizado,45255,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Vasco,,,,Ligga Arena,35,32200000,23950000
35a-rodada,54718309,1x5,1,5,finalizado,45255,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Bahia,,,,Neo Química Arena ,35,35500000,28050000
35a-rodada,48534056,0x0,0,0,finalizado,45256,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Cuiabá,,,,Estádio Cícero Pompeu de Toledo,35,31500000,8730000
35a-rodada,91569950,1x0,1,0,finalizado,45256,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Bragantino,,,,Estádio Beira-Rio,35,43850000,33600000
35a-rodada,43226674,3x0,3,0,finalizado,45256,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Grêmio,,,,Arena MRV,35,50700000,24100000
35a-rodada,68870354,2x1,2,1,finalizado,45256,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Coritiba,,,,Estádio Jornalista Mário Filho,35,44350000,14800000
35a-rodada,20632854,1x1,1,1,finalizado,45256,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Santos,,,,Estádio Olímpico Nilton Santos,35,29600000,40700000
35a-rodada,44838762,2x2,2,2,finalizado,45256,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Palmeiras,,,,Estádio Governador Plácido Castelo,35,12050000,82000000
35a-rodada,86096908,0x3,0,3,finalizado,45256,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Flamengo,,,,Estádio Municipal Parque do Sabiá,35,8200000,99500000
35a-rodada,9118387,0x1,0,1,finalizado,45258,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,Cruzeiro,,,,Estádio Serra Dourada,35,13550000,27050000
36a-rodada,55559425,0x3,0,3,finalizado,45259,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Fluminense,,,,Estádio Urbano Caldeira,36,40800000,43550000
36a-rodada,24431351,0x3,0,3,finalizado,45259,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Atlético-MG,,,,Estádio Jornalista Mário Filho,36,99500000,50700000
36a-rodada,18428965,2x4,2,4,finalizado,45259,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Corinthians,,,,Estádio São Januário,36,28100000,36000000
36a-rodada,86007015,4x0,4,0,finalizado,45260,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,América-MG,,,,Allianz Parque,36,86000000,7150000
36a-rodada,93883135,0x1,0,1,finalizado,45260,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,São Paulo,,,,Arena Fonte Nova,36,28050000,28600000
36a-rodada,82846514,1x1,1,1,finalizado,45260,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Botafogo,,,,Estádio Major Antônio Couto Pereira,36,17000000,28800000
36a-rodada,14789349,2x1,2,1,finalizado,45260,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Goiás,,,,Arena do Grêmio,36,27700000,11750000
36a-rodada,1879439,0x2,0,2,finalizado,45260,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Internacional,,,,Arena Pantanal,36,7230000,42150000
36a-rodada,39757054,1x1,1,1,finalizado,45261,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Athletico-PR,,,,Estádio Governador Magalhães Pinto,36,21550000,33400000
36a-rodada,46653379,1x2,1,2,finalizado,45261,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Fortaleza,,,,Estádio Nabi Abi Chedid,36,31100000,12050000
37a-rodada,42883991,1x2,1,2,finalizado,45262,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Internacional,,,,Neo Química Arena ,37,21500000,37850000
37a-rodada,43470448,1x0,1,0,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Fluminense,,,,Allianz Parque,37,82000000,20100000
37a-rodada,49072950,0x0,0,0,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Cruzeiro,,,,Estádio Olímpico Nilton Santos,37,34100000,20550000
37a-rodada,51292412,1x0,1,0,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Vasco,,,,Arena do Grêmio,37,30600000,28350000
37a-rodada,35144024,3x0,3,0,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Santos,,,,Ligga Arena,37,60100000,25900000
37a-rodada,45759096,1x0,1,0,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Coritiba,,,,Estádio Nabi Abi Chedid,37,37800000,14000000
37a-rodada,11301674,1x0,1,0,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Goiás,,,,Estádio Governador Plácido Castelo,37,12000000,10750000
37a-rodada,34253977,2x1,2,1,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,São Paulo,,,,Estádio Governador Magalhães Pinto,37,48250000,31100000
37a-rodada,21271467,2x1,2,1,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Cuiabá,,,,Estádio Jornalista Mário Filho,37,90300000,7080000
37a-rodada,44867001,3x2,3,2,finalizado,45263,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Bahia,,,,Estádio Raimundo Sampaio,37,6450000,26850000
38a-rodada,40612744,1x0,1,0,finalizado,45266,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,América-MG,,,,Estádio Serra Dourada,38,10350000,6900000
38a-rodada,13628768,1x0,1,0,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Flamengo,,,,Estádio Cícero Pompeu de Toledo,38,26500000,97000000
38a-rodada,3384543,3x0,3,0,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Athletico-PR,,,,Arena Pantanal,38,9230000,29650000
38a-rodada,51268447,4x1,4,1,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Atlético-MG,,,,Arena Fonte Nova,38,27050000,43300000
38a-rodada,82812096,2x1,2,1,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Bragantino,,,,Estádio São Januário,38,30750000,40300000
38a-rodada,48672153,3x1,3,1,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Botafogo,,,,Estádio Beira-Rio,38,29050000,24300000
38a-rodada,32435473,1x1,1,1,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Palmeiras,,,,Estádio Governador Magalhães Pinto,38,21350000,76000000
38a-rodada,82512746,0x2,0,2,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Corinthians,,,,Estádio Major Antônio Couto Pereira,38,11650000,37400000
38a-rodada,86658505,1x2,1,2,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Fortaleza,,,,Estádio Urbano Caldeira,38,40700000,12950000
38a-rodada,32297286,2x3,2,3,finalizado,45267,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Grêmio,,,,Estádio Jornalista Mário Filho,38,44250000,29500000
1a-rodada,94886651,2x1,2,1,finalizado,45395,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Bahia,,,,Estádio Beira-Rio,1,58400000,30100000
1a-rodada,94426581,1x1,1,1,finalizado,45395,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Criciúma,,,,Juventude,,,,Estádio Heriberto Hülse,1,5630000,7300000
1a-rodada,44711194,3x2,3,2,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Botafogo,,,,Estádio Governador Magalhães Pinto,1,24250000,34350000
1a-rodada,30061914,2x2,2,2,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Bragantino,,,,Estádio Jornalista Mário Filho,1,59550000,28600000
1a-rodada,2559792,1x2,1,2,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Fortaleza,,,,MorumBIS,1,40100000,13150000
1a-rodada,94147384,4x0,4,0,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Cuiabá,,,,Ligga Arena,1,34050000,9350000
1a-rodada,92649091,1x2,1,2,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,Flamengo,,,,Estádio Serra Dourada,1,7900000,102500000
1a-rodada,52335037,2x1,2,1,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Grêmio,,,,Estádio São Januário,1,25450000,41100000
1a-rodada,59093617,0x0,0,0,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Atlético-MG,,,,Neo Química Arena ,1,41300000,55200000
1a-rodada,70552862,0x1,0,1,finalizado,45396,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vitória,,,,Palmeiras,,,,Estádio Manoel Barradas,1,11530000,127000000
2a-rodada,24101702,2x1,2,1,finalizado,45399,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Fluminense,,,,Arena Fonte Nova,2,30600000,58950000
2a-rodada,85788991,1x1,1,1,finalizado,45400,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Criciúma,,,,Arena MRV,2,48000000,6280000
2a-rodada,13974085,2x0,2,0,finalizado,45400,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Athletico-PR,,,,Arena do Grêmio,2,37600000,31950000
2a-rodada,39079398,0x1,0,1,finalizado,45400,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Internacional,,,,Arena Barueri,2,131000000,58250000
2a-rodada,11143096,2x1,2,1,finalizado,45400,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,São Paulo,,,,Estádio Jornalista Mário Filho,2,84700000,37100000
2a-rodada,38456918,1x1,1,1,finalizado,45400,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Cruzeiro,,,,Estádio Governador Plácido Castelo,2,15150000,22250000
2a-rodada,84888505,2x0,2,0,finalizado,45400,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Juventude,,,,Corinthians,,,,Estádio Alfredo Jaconi ,2,8550000,40800000
2a-rodada,92690894,2x1,2,1,finalizado,45400,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Vasco,,,,Estádio Nabi Abi Chedid,2,22600000,29950000
2a-rodada,39243808,1x0,1,0,finalizado,45401,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Atlético-GO,,,,Estádio Olímpico Nilton Santos,2,39000000,9300000
3a-rodada,12621520,1x0,1,0,finalizado,45402,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Cuiabá,,,,Arena do Grêmio,3,40600000,13600000
3a-rodada,13742105,2x1,2,1,finalizado,45402,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Vasco,,,,Estádio Jornalista Mário Filho,3,56850000,25250000
3a-rodada,44045101,1x0,1,0,finalizado,45402,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Corinthians,,,,Estádio Nabi Abi Chedid,3,36100000,41500000
3a-rodada,70561831,1x0,1,0,finalizado,45403,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Internacional,,,,Ligga Arena,3,34050000,56900000
3a-rodada,35175993,0x0,0,0,finalizado,45403,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Flamengo,,,,Allianz Parque,3,130500000,58200000
3a-rodada,67948711,5x1,5,1,finalizado,45403,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Juventude,,,,Estádio Olímpico Nilton Santos,3,27200000,8400000
3a-rodada,82429460,2x2,2,2,finalizado,45403,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vitória,,,,Bahia,,,,Estádio Manoel Barradas,3,11580000,30600000
3a-rodada,59625806,0x3,0,3,finalizado,45403,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-GO,,,,São Paulo,,,,Estádio Antonio Accioly,3,11500000,39600000
3a-rodada,78616470,3x0,3,0,finalizado,45403,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Cruzeiro,,,,Arena MRV,3,57200000,20050000
4a-rodada,26590722,0x3,0,3,finalizado,45409,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Atlético-MG,,,,Arena Pantanal,4,13800000,49000000
4a-rodada,3641630,0x4,0,4,finalizado,45409,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Criciúma,,,,Estádio São Januário,4,30150000,5750000
4a-rodada,45925695,3x1,3,1,finalizado,45410,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Vitória,,,,Estádio Governador Magalhães Pinto,4,30650000,13280000
4a-rodada,31229977,0x2,0,2,finalizado,45410,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Botafogo,,,,Estádio Jornalista Mário Filho,4,88200000,32750000
4a-rodada,55468348,1x0,1,0,finalizado,45410,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Grêmio,,,,Arena Fonte Nova,4,31200000,29500000
4a-rodada,69608401,1x1,1,1,finalizado,45410,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Bragantino,,,,Estádio Governador Plácido Castelo,4,11150000,36300000
4a-rodada,94013147,3x0,3,0,finalizado,45410,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Fluminense,,,,Neo Química Arena ,4,27300000,37950000
4a-rodada,47023064,1x1,1,1,finalizado,45410,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Juventude,,,,Athletico-PR,,,,Estádio Alfredo Jaconi ,4,8100000,37450000
4a-rodada,53676909,1x1,1,1,finalizado,45411,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Atlético-GO,,,,Estádio Beira-Rio,4,51250000,10200000
4a-rodada,41598440,0x0,0,0,finalizado,45412,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Palmeiras,,,,MorumBIS,4,28100000,136200000
5a-rodada,61827697,1x1,1,1,finalizado,45416,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Flamengo,,,,Estádio Nabi Abi Chedid,5,33200000,93500000
5a-rodada,41346705,2x2,2,2,finalizado,45416,,2024,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Atlético-MG,,,,Estádio Estadual Kléber José de Andrade,5,35750000,57200000
